Date/Time (UTC)	Latitude	Longitude	Flag for data source
2019-09-20T17:38:36	69.6795471	18.9966445	2
2019-09-20T17:38:37	69.6795471	18.9966445	2
2019-09-20T17:38:38	69.6795470	18.9966445	2
2019-09-20T17:38:39	69.6795470	18.9966446	2
2019-09-20T17:38:40	69.6795470	18.9966446	2
2019-09-20T17:38:41	69.6795470	18.9966446	2
2019-09-20T17:38:42	69.6795470	18.9966446	2
2019-09-20T17:38:43	69.6795470	18.9966447	2
2019-09-20T17:38:44	69.6795470	18.9966447	2
2019-09-20T17:38:45	69.6795470	18.9966447	2
2019-09-20T17:38:46	69.6795469	18.9966447	2
2019-09-20T17:38:47	69.6795469	18.9966448	2
2019-09-20T17:38:48	69.6795469	18.9966448	2
2019-09-20T17:38:49	69.6795469	18.9966448	2
2019-09-20T17:38:50	69.6795470	18.9966448	2
2019-09-20T17:38:51	69.6795470	18.9966449	2
2019-09-20T17:38:52	69.6795470	18.9966449	2
2019-09-20T17:38:53	69.6795470	18.9966449	2
2019-09-20T17:38:54	69.6795470	18.9966449	2
2019-09-20T17:38:55	69.6795470	18.9966450	2
2019-09-20T17:38:56	69.6795470	18.9966450	2
2019-09-20T17:38:57	69.6795470	18.9966450	2
2019-09-20T17:38:58	69.6795470	18.9966450	2
2019-09-20T17:38:59	69.6795470	18.9966451	2
2019-09-20T17:39:00	69.6795470	18.9966451	2
2019-09-20T17:39:01	69.6795470	18.9966451	2
2019-09-20T17:39:02	69.6795470	18.9966451	2
2019-09-20T17:39:03	69.6795470	18.9966452	2
2019-09-20T17:39:04	69.6795470	18.9966452	2
2019-09-20T17:39:05	69.6795470	18.9966452	2
2019-09-20T17:39:06	69.6795469	18.9966452	2
2019-09-20T17:39:07	69.6795469	18.9966452	2
2019-09-20T17:39:08	69.6795469	18.9966453	2
2019-09-20T17:39:09	69.6795469	18.9966453	2
2019-09-20T17:39:10	69.6795469	18.9966453	2
2019-09-20T17:39:11	69.6795469	18.9966453	2
2019-09-20T17:39:12	69.6795469	18.9966453	2
2019-09-20T17:39:13	69.6795469	18.9966454	2
2019-09-20T17:39:14	69.6795469	18.9966454	2
2019-09-20T17:39:15	69.6795469	18.9966453	2
2019-09-20T17:39:16	69.6795469	18.9966453	2
2019-09-20T17:39:17	69.6795469	18.9966453	2
2019-09-20T17:39:18	69.6795469	18.9966454	2
2019-09-20T17:39:19	69.6795469	18.9966454	2
2019-09-20T17:39:20	69.6795469	18.9966454	2
2019-09-20T17:39:21	69.6795469	18.9966454	2
2019-09-20T17:39:22	69.6795469	18.9966454	2
2019-09-20T17:39:23	69.6795469	18.9966454	2
2019-09-20T17:39:24	69.6795469	18.9966455	2
2019-09-20T17:39:25	69.6795469	18.9966455	2
2019-09-20T17:39:26	69.6795469	18.9966455	2
2019-09-20T17:39:27	69.6795469	18.9966455	2
2019-09-20T17:39:28	69.6795469	18.9966455	2
2019-09-20T17:39:29	69.6795469	18.9966456	2
2019-09-20T17:39:30	69.6795469	18.9966456	2
2019-09-20T17:39:31	69.6795469	18.9966456	2
2019-09-20T17:39:32	69.6795468	18.9966456	2
2019-09-20T17:39:33	69.6795468	18.9966455	2
2019-09-20T17:39:34	69.6795468	18.9966456	2
2019-09-20T17:39:35	69.6795468	18.9966456	2
2019-09-20T17:39:36	69.6795468	18.9966456	2
2019-09-20T17:39:37	69.6795468	18.9966456	2
2019-09-20T17:39:38	69.6795468	18.9966456	2
2019-09-20T17:39:39	69.6795468	18.9966458	2
2019-09-20T17:39:40	69.6795468	18.9966457	2
2019-09-20T17:39:41	69.6795468	18.9966457	2
2019-09-20T17:39:42	69.6795468	18.9966457	2
2019-09-20T17:39:43	69.6795468	18.9966457	2
2019-09-20T17:39:44	69.6795468	18.9966457	2
2019-09-20T17:39:45	69.6795468	18.9966458	2
2019-09-20T17:39:46	69.6795468	18.9966458	2
2019-09-20T17:39:47	69.6795468	18.9966458	2
2019-09-20T17:39:48	69.6795468	18.9966458	2
2019-09-20T17:39:49	69.6795468	18.9966459	2
2019-09-20T17:39:50	69.6795468	18.9966459	2
2019-09-20T17:39:51	69.6795467	18.9966460	2
2019-09-20T17:39:52	69.6795467	18.9966460	2
2019-09-20T17:39:53	69.6795467	18.9966460	2
2019-09-20T17:39:54	69.6795467	18.9966459	2
2019-09-20T17:39:55	69.6795467	18.9966459	2
2019-09-20T17:39:56	69.6795467	18.9966459	2
2019-09-20T17:39:57	69.6795467	18.9966460	2
2019-09-20T17:39:58	69.6795467	18.9966460	2
2019-09-20T17:39:59	69.6795467	18.9966460	2
2019-09-20T17:40:00	69.6795467	18.9966461	2
2019-09-20T17:40:01	69.6795467	18.9966461	2
2019-09-20T17:40:02	69.6795467	18.9966461	2
2019-09-20T17:40:03	69.6795467	18.9966461	2
2019-09-20T17:40:04	69.6795467	18.9966461	2
2019-09-20T17:40:05	69.6795467	18.9966460	2
2019-09-20T17:40:06	69.6795467	18.9966460	2
2019-09-20T17:40:07	69.6795467	18.9966460	2
2019-09-20T17:40:08	69.6795467	18.9966462	2
2019-09-20T17:40:09	69.6795467	18.9966462	2
2019-09-20T17:40:10	69.6795467	18.9966462	2
2019-09-20T17:40:11	69.6795467	18.9966462	2
2019-09-20T17:40:12	69.6795467	18.9966462	2
2019-09-20T17:40:13	69.6795467	18.9966462	2
2019-09-20T17:40:14	69.6795467	18.9966461	2
2019-09-20T17:40:15	69.6795467	18.9966461	2
2019-09-20T17:40:16	69.6795467	18.9966461	2
2019-09-20T17:40:17	69.6795467	18.9966462	2
2019-09-20T17:40:18	69.6795467	18.9966462	2
2019-09-20T17:40:19	69.6795467	18.9966462	2
2019-09-20T17:40:20	69.6795467	18.9966462	2
2019-09-20T17:40:21	69.6795467	18.9966462	2
2019-09-20T17:40:22	69.6795467	18.9966462	2
2019-09-20T17:40:23	69.6795467	18.9966462	2
2019-09-20T17:40:24	69.6795467	18.9966462	2
2019-09-20T17:40:25	69.6795468	18.9966462	2
2019-09-20T17:40:26	69.6795467	18.9966462	2
2019-09-20T17:40:27	69.6795467	18.9966463	2
2019-09-20T17:40:28	69.6795467	18.9966463	2
2019-09-20T17:40:29	69.6795467	18.9966463	2
2019-09-20T17:40:30	69.6795467	18.9966463	2
2019-09-20T17:40:31	69.6795467	18.9966463	2
2019-09-20T17:40:32	69.6795467	18.9966463	2
2019-09-20T17:40:33	69.6795467	18.9966463	2
2019-09-20T17:40:34	69.6795468	18.9966463	2
2019-09-20T17:40:35	69.6795467	18.9966463	2
2019-09-20T17:40:36	69.6795466	18.9966463	2
2019-09-20T17:40:37	69.6795466	18.9966463	2
2019-09-20T17:40:38	69.6795466	18.9966464	2
2019-09-20T17:40:39	69.6795466	18.9966464	2
2019-09-20T17:40:40	69.6795466	18.9966464	2
2019-09-20T17:40:41	69.6795466	18.9966464	2
2019-09-20T17:40:42	69.6795466	18.9966464	2
2019-09-20T17:40:43	69.6795466	18.9966464	2
2019-09-20T17:40:44	69.6795466	18.9966464	2
2019-09-20T17:40:45	69.6795466	18.9966464	2
2019-09-20T17:40:46	69.6795466	18.9966464	2
2019-09-20T17:40:47	69.6795466	18.9966464	2
2019-09-20T17:40:48	69.6795466	18.9966464	2
2019-09-20T17:40:49	69.6795466	18.9966464	2
2019-09-20T17:40:50	69.6795466	18.9966464	2
2019-09-20T17:40:51	69.6795466	18.9966464	2
2019-09-20T17:40:52	69.6795466	18.9966464	2
2019-09-20T17:40:53	69.6795466	18.9966464	2
2019-09-20T17:40:54	69.6795466	18.9966465	2
2019-09-20T17:40:55	69.6795466	18.9966465	2
2019-09-20T17:40:56	69.6795466	18.9966465	2
2019-09-20T17:40:57	69.6795466	18.9966465	2
2019-09-20T17:40:58	69.6795466	18.9966464	2
2019-09-20T17:40:59	69.6795466	18.9966464	2
2019-09-20T17:41:00	69.6795466	18.9966464	2
2019-09-20T17:41:01	69.6795466	18.9966465	2
2019-09-20T17:41:02	69.6795466	18.9966465	2
2019-09-20T17:41:03	69.6795466	18.9966465	2
2019-09-20T17:41:04	69.6795466	18.9966465	2
2019-09-20T17:41:05	69.6795466	18.9966465	2
2019-09-20T17:41:06	69.6795466	18.9966465	2
2019-09-20T17:41:07	69.6795466	18.9966465	2
2019-09-20T17:41:08	69.6795466	18.9966465	2
2019-09-20T17:41:09	69.6795466	18.9966465	2
2019-09-20T17:41:10	69.6795466	18.9966465	2
2019-09-20T17:41:11	69.6795466	18.9966465	2
2019-09-20T17:41:12	69.6795466	18.9966465	2
2019-09-20T17:41:13	69.6795466	18.9966465	2
2019-09-20T17:41:14	69.6795466	18.9966465	2
2019-09-20T17:41:15	69.6795466	18.9966465	2
2019-09-20T17:41:16	69.6795466	18.9966465	2
2019-09-20T17:41:17	69.6795466	18.9966465	2
2019-09-20T17:41:18	69.6795466	18.9966466	2
2019-09-20T17:41:19	69.6795466	18.9966465	2
2019-09-20T17:41:20	69.6795467	18.9966465	2
2019-09-20T17:41:21	69.6795467	18.9966465	2
2019-09-20T17:41:22	69.6795467	18.9966465	2
2019-09-20T17:41:23	69.6795467	18.9966465	2
2019-09-20T17:41:24	69.6795468	18.9966465	2
2019-09-20T17:41:25	69.6795468	18.9966465	2
2019-09-20T17:41:26	69.6795467	18.9966465	2
2019-09-20T17:41:27	69.6795467	18.9966465	2
2019-09-20T17:41:28	69.6795467	18.9966465	2
2019-09-20T17:41:29	69.6795467	18.9966464	2
2019-09-20T17:41:30	69.6795467	18.9966464	2
2019-09-20T17:41:31	69.6795467	18.9966464	2
2019-09-20T17:41:32	69.6795468	18.9966464	2
2019-09-20T17:41:33	69.6795468	18.9966464	2
2019-09-20T17:41:34	69.6795468	18.9966463	2
2019-09-20T17:41:35	69.6795468	18.9966463	2
2019-09-20T17:41:36	69.6795468	18.9966463	2
2019-09-20T17:41:37	69.6795468	18.9966463	2
2019-09-20T17:41:38	69.6795469	18.9966463	2
2019-09-20T17:41:39	69.6795469	18.9966463	2
2019-09-20T17:41:40	69.6795469	18.9966463	2
2019-09-20T17:41:41	69.6795469	18.9966463	2
2019-09-20T17:41:42	69.6795469	18.9966463	2
2019-09-20T17:41:43	69.6795469	18.9966463	2
2019-09-20T17:41:44	69.6795469	18.9966462	2
2019-09-20T17:41:45	69.6795469	18.9966462	2
2019-09-20T17:41:46	69.6795469	18.9966462	2
2019-09-20T17:41:47	69.6795469	18.9966462	2
2019-09-20T17:41:48	69.6795469	18.9966462	2
2019-09-20T17:41:49	69.6795469	18.9966463	2
2019-09-20T17:41:50	69.6795469	18.9966463	2
2019-09-20T17:41:51	69.6795469	18.9966463	2
2019-09-20T17:41:52	69.6795468	18.9966464	2
2019-09-20T17:41:53	69.6795468	18.9966464	2
2019-09-20T17:41:54	69.6795468	18.9966465	2
2019-09-20T17:41:55	69.6795468	18.9966465	2
2019-09-20T17:41:56	69.6795468	18.9966465	2
2019-09-20T17:41:57	69.6795468	18.9966465	2
2019-09-20T17:41:58	69.6795468	18.9966465	2
2019-09-20T17:41:59	69.6795468	18.9966465	2
2019-09-20T17:42:00	69.6795467	18.9966466	2
2019-09-20T17:42:01	69.6795467	18.9966466	2
2019-09-20T17:42:02	69.6795467	18.9966466	2
2019-09-20T17:42:03	69.6795467	18.9966467	2
2019-09-20T17:42:04	69.6795467	18.9966468	2
2019-09-20T17:42:05	69.6795467	18.9966468	2
2019-09-20T17:42:06	69.6795467	18.9966468	2
2019-09-20T17:42:07	69.6795466	18.9966468	2
2019-09-20T17:42:08	69.6795466	18.9966469	2
2019-09-20T17:42:09	69.6795466	18.9966469	2
2019-09-20T17:42:10	69.6795466	18.9966469	2
2019-09-20T17:42:11	69.6795466	18.9966469	2
2019-09-20T17:42:12	69.6795466	18.9966469	2
2019-09-20T17:42:13	69.6795465	18.9966469	2
2019-09-20T17:42:14	69.6795465	18.9966470	2
2019-09-20T17:42:15	69.6795465	18.9966470	2
2019-09-20T17:42:16	69.6795465	18.9966470	2
2019-09-20T17:42:17	69.6795465	18.9966470	2
2019-09-20T17:42:18	69.6795465	18.9966470	2
2019-09-20T17:42:19	69.6795465	18.9966470	2
2019-09-20T17:42:20	69.6795465	18.9966470	2
2019-09-20T17:42:21	69.6795465	18.9966470	2
2019-09-20T17:42:22	69.6795465	18.9966470	2
2019-09-20T17:42:23	69.6795465	18.9966471	2
2019-09-20T17:42:24	69.6795466	18.9966470	2
2019-09-20T17:42:25	69.6795466	18.9966470	2
2019-09-20T17:42:26	69.6795466	18.9966470	2
2019-09-20T17:42:27	69.6795466	18.9966469	2
2019-09-20T17:42:28	69.6795466	18.9966469	2
2019-09-20T17:42:29	69.6795466	18.9966469	2
2019-09-20T17:42:30	69.6795466	18.9966469	2
2019-09-20T17:42:31	69.6795467	18.9966470	2
2019-09-20T17:42:32	69.6795467	18.9966470	2
2019-09-20T17:42:33	69.6795467	18.9966469	2
2019-09-20T17:42:34	69.6795467	18.9966469	2
2019-09-20T17:42:35	69.6795467	18.9966468	2
2019-09-20T17:42:36	69.6795467	18.9966468	2
2019-09-20T17:42:37	69.6795468	18.9966468	2
2019-09-20T17:42:38	69.6795468	18.9966469	2
2019-09-20T17:42:39	69.6795468	18.9966469	2
2019-09-20T17:42:40	69.6795468	18.9966469	2
2019-09-20T17:42:41	69.6795467	18.9966469	2
2019-09-20T17:42:42	69.6795467	18.9966468	2
2019-09-20T17:42:43	69.6795467	18.9966468	2
2019-09-20T17:42:44	69.6795467	18.9966468	2
2019-09-20T17:42:45	69.6795467	18.9966468	2
2019-09-20T17:42:46	69.6795467	18.9966469	2
2019-09-20T17:42:47	69.6795467	18.9966469	2
2019-09-20T17:42:48	69.6795467	18.9966469	2
2019-09-20T17:42:49	69.6795467	18.9966470	2
2019-09-20T17:42:50	69.6795467	18.9966470	2
2019-09-20T17:42:51	69.6795467	18.9966470	2
2019-09-20T17:42:52	69.6795467	18.9966470	2
2019-09-20T17:42:53	69.6795466	18.9966470	2
2019-09-20T17:42:54	69.6795466	18.9966471	2
2019-09-20T17:42:55	69.6795466	18.9966471	2
2019-09-20T17:42:56	69.6795466	18.9966471	2
2019-09-20T17:42:57	69.6795466	18.9966472	2
2019-09-20T17:42:58	69.6795466	18.9966472	2
2019-09-20T17:42:59	69.6795466	18.9966473	2
2019-09-20T17:43:00	69.6795466	18.9966473	2
2019-09-20T17:43:01	69.6795466	18.9966473	2
2019-09-20T17:43:02	69.6795466	18.9966473	2
2019-09-20T17:43:03	69.6795466	18.9966473	2
2019-09-20T17:43:04	69.6795466	18.9966474	2
2019-09-20T17:43:05	69.6795466	18.9966474	2
2019-09-20T17:43:06	69.6795466	18.9966474	2
2019-09-20T17:43:07	69.6795466	18.9966474	2
2019-09-20T17:43:08	69.6795465	18.9966474	2
2019-09-20T17:43:09	69.6795465	18.9966474	2
2019-09-20T17:43:10	69.6795465	18.9966475	2
2019-09-20T17:43:11	69.6795465	18.9966476	2
2019-09-20T17:43:12	69.6795465	18.9966476	2
2019-09-20T17:43:13	69.6795465	18.9966476	2
2019-09-20T17:43:14	69.6795465	18.9966475	2
2019-09-20T17:43:15	69.6795465	18.9966476	2
2019-09-20T17:43:16	69.6795465	18.9966476	2
2019-09-20T17:43:17	69.6795465	18.9966476	2
2019-09-20T17:43:18	69.6795465	18.9966476	2
2019-09-20T17:43:19	69.6795465	18.9966477	2
2019-09-20T17:43:20	69.6795465	18.9966477	2
2019-09-20T17:43:21	69.6795465	18.9966476	2
2019-09-20T17:43:22	69.6795465	18.9966476	2
2019-09-20T17:43:23	69.6795465	18.9966476	2
2019-09-20T17:43:24	69.6795465	18.9966477	2
2019-09-20T17:43:25	69.6795466	18.9966477	2
2019-09-20T17:43:26	69.6795466	18.9966477	2
2019-09-20T17:43:27	69.6795466	18.9966476	2
2019-09-20T17:43:28	69.6795466	18.9966477	2
2019-09-20T17:43:29	69.6795465	18.9966477	2
2019-09-20T17:43:30	69.6795465	18.9966477	2
2019-09-20T17:43:31	69.6795465	18.9966477	2
2019-09-20T17:43:32	69.6795465	18.9966477	2
2019-09-20T17:43:33	69.6795465	18.9966477	2
2019-09-20T17:43:34	69.6795465	18.9966477	2
2019-09-20T17:43:35	69.6795465	18.9966477	2
2019-09-20T17:43:36	69.6795465	18.9966477	2
2019-09-20T17:43:37	69.6795465	18.9966477	2
2019-09-20T17:43:38	69.6795465	18.9966478	2
2019-09-20T17:43:39	69.6795465	18.9966478	2
2019-09-20T17:43:40	69.6795465	18.9966478	2
2019-09-20T17:43:41	69.6795465	18.9966478	2
2019-09-20T17:43:42	69.6795465	18.9966478	2
2019-09-20T17:43:43	69.6795465	18.9966478	2
2019-09-20T17:43:44	69.6795465	18.9966479	2
2019-09-20T17:43:45	69.6795465	18.9966480	2
2019-09-20T17:43:46	69.6795465	18.9966480	2
2019-09-20T17:43:47	69.6795465	18.9966480	2
2019-09-20T17:43:48	69.6795465	18.9966480	2
2019-09-20T17:43:49	69.6795465	18.9966481	2
2019-09-20T17:43:50	69.6795465	18.9966481	2
2019-09-20T17:43:51	69.6795465	18.9966481	2
2019-09-20T17:43:52	69.6795465	18.9966481	2
2019-09-20T17:43:53	69.6795465	18.9966481	2
2019-09-20T17:43:54	69.6795465	18.9966481	2
2019-09-20T17:43:55	69.6795465	18.9966482	2
2019-09-20T17:43:56	69.6795465	18.9966482	2
2019-09-20T17:43:57	69.6795465	18.9966482	2
2019-09-20T17:43:58	69.6795465	18.9966481	2
2019-09-20T17:43:59	69.6795466	18.9966481	2
2019-09-20T17:44:00	69.6795465	18.9966481	2
2019-09-20T17:44:01	69.6795465	18.9966480	2
2019-09-20T17:44:02	69.6795465	18.9966480	2
2019-09-20T17:44:03	69.6795466	18.9966480	2
2019-09-20T17:44:04	69.6795466	18.9966479	2
2019-09-20T17:44:05	69.6795466	18.9966480	2
2019-09-20T17:44:06	69.6795466	18.9966480	2
2019-09-20T17:44:07	69.6795466	18.9966480	2
2019-09-20T17:44:08	69.6795466	18.9966480	2
2019-09-20T17:44:09	69.6795466	18.9966480	2
2019-09-20T17:44:10	69.6795466	18.9966481	2
2019-09-20T17:44:11	69.6795466	18.9966482	2
2019-09-20T17:44:12	69.6795465	18.9966482	2
2019-09-20T17:44:13	69.6795465	18.9966483	2
2019-09-20T17:44:14	69.6795465	18.9966483	2
2019-09-20T17:44:15	69.6795465	18.9966483	2
2019-09-20T17:44:16	69.6795465	18.9966484	2
2019-09-20T17:44:17	69.6795465	18.9966484	2
2019-09-20T17:44:18	69.6795465	18.9966485	2
2019-09-20T17:44:19	69.6795464	18.9966485	2
2019-09-20T17:44:20	69.6795464	18.9966485	2
2019-09-20T17:44:21	69.6795464	18.9966486	2
2019-09-20T17:44:22	69.6795464	18.9966486	2
2019-09-20T17:44:23	69.6795464	18.9966487	2
2019-09-20T17:44:24	69.6795463	18.9966487	2
2019-09-20T17:44:25	69.6795463	18.9966488	2
2019-09-20T17:44:26	69.6795463	18.9966489	2
2019-09-20T17:44:27	69.6795463	18.9966489	2
2019-09-20T17:44:28	69.6795462	18.9966489	2
2019-09-20T17:44:29	69.6795462	18.9966490	2
2019-09-20T17:44:30	69.6795462	18.9966490	2
2019-09-20T17:44:31	69.6795461	18.9966491	2
2019-09-20T17:44:32	69.6795461	18.9966492	2
2019-09-20T17:44:33	69.6795461	18.9966493	2
2019-09-20T17:44:34	69.6795460	18.9966494	2
2019-09-20T17:44:35	69.6795460	18.9966494	2
2019-09-20T17:44:36	69.6795460	18.9966495	2
2019-09-20T17:44:37	69.6795460	18.9966495	2
2019-09-20T17:44:38	69.6795460	18.9966496	2
2019-09-20T17:44:39	69.6795460	18.9966495	2
2019-09-20T17:44:40	69.6795461	18.9966494	2
2019-09-20T17:44:41	69.6795461	18.9966494	2
2019-09-20T17:44:42	69.6795461	18.9966494	2
2019-09-20T17:44:43	69.6795461	18.9966494	2
2019-09-20T17:44:44	69.6795461	18.9966494	2
2019-09-20T17:44:45	69.6795461	18.9966494	2
2019-09-20T17:44:46	69.6795461	18.9966494	2
2019-09-20T17:44:47	69.6795462	18.9966494	2
2019-09-20T17:44:48	69.6795462	18.9966493	2
2019-09-20T17:44:49	69.6795462	18.9966493	2
2019-09-20T17:44:50	69.6795462	18.9966492	2
2019-09-20T17:44:51	69.6795463	18.9966492	2
2019-09-20T17:44:52	69.6795463	18.9966492	2
2019-09-20T17:44:53	69.6795463	18.9966491	2
2019-09-20T17:44:54	69.6795463	18.9966491	2
2019-09-20T17:44:55	69.6795464	18.9966491	2
2019-09-20T17:44:56	69.6795464	18.9966492	2
2019-09-20T17:44:57	69.6795464	18.9966492	2
2019-09-20T17:44:58	69.6795464	18.9966492	2
2019-09-20T17:44:59	69.6795464	18.9966492	2
2019-09-20T17:45:00	69.6795463	18.9966492	2
2019-09-20T17:45:01	69.6795463	18.9966492	2
2019-09-20T17:45:02	69.6795463	18.9966492	2
2019-09-20T17:45:03	69.6795463	18.9966493	2
2019-09-20T17:45:04	69.6795463	18.9966493	2
2019-09-20T17:45:05	69.6795463	18.9966494	2
2019-09-20T17:45:06	69.6795463	18.9966494	2
2019-09-20T17:45:07	69.6795463	18.9966494	2
2019-09-20T17:45:08	69.6795462	18.9966495	2
2019-09-20T17:45:09	69.6795462	18.9966495	2
2019-09-20T17:45:10	69.6795462	18.9966495	2
2019-09-20T17:45:11	69.6795462	18.9966495	2
2019-09-20T17:45:12	69.6795462	18.9966495	2
2019-09-20T17:45:13	69.6795462	18.9966496	2
2019-09-20T17:45:14	69.6795462	18.9966496	2
2019-09-20T17:45:15	69.6795462	18.9966497	2
2019-09-20T17:45:16	69.6795462	18.9966497	2
2019-09-20T17:45:17	69.6795462	18.9966497	2
2019-09-20T17:45:18	69.6795461	18.9966497	2
2019-09-20T17:45:19	69.6795461	18.9966497	2
2019-09-20T17:45:20	69.6795461	18.9966497	2
2019-09-20T17:45:21	69.6795461	18.9966496	2
2019-09-20T17:45:22	69.6795461	18.9966496	2
2019-09-20T17:45:23	69.6795461	18.9966496	2
2019-09-20T17:45:24	69.6795461	18.9966496	2
2019-09-20T17:45:25	69.6795461	18.9966495	2
2019-09-20T17:45:26	69.6795462	18.9966495	2
2019-09-20T17:45:27	69.6795462	18.9966495	2
2019-09-20T17:45:28	69.6795462	18.9966495	2
2019-09-20T17:45:29	69.6795462	18.9966495	2
2019-09-20T17:45:30	69.6795462	18.9966495	2
2019-09-20T17:45:31	69.6795462	18.9966495	2
2019-09-20T17:45:32	69.6795462	18.9966495	2
2019-09-20T17:45:33	69.6795462	18.9966494	2
2019-09-20T17:45:34	69.6795462	18.9966494	2
2019-09-20T17:45:35	69.6795462	18.9966494	2
2019-09-20T17:45:36	69.6795462	18.9966494	2
2019-09-20T17:45:37	69.6795462	18.9966494	2
2019-09-20T17:45:38	69.6795462	18.9966493	2
2019-09-20T17:45:39	69.6795462	18.9966493	2
2019-09-20T17:45:40	69.6795463	18.9966493	2
2019-09-20T17:45:41	69.6795463	18.9966493	2
2019-09-20T17:45:42	69.6795463	18.9966492	2
2019-09-20T17:45:43	69.6795463	18.9966492	2
2019-09-20T17:45:44	69.6795463	18.9966492	2
2019-09-20T17:45:45	69.6795463	18.9966492	2
2019-09-20T17:45:46	69.6795463	18.9966492	2
2019-09-20T17:45:47	69.6795462	18.9966492	2
2019-09-20T17:45:48	69.6795462	18.9966492	2
2019-09-20T17:45:49	69.6795463	18.9966492	2
2019-09-20T17:45:50	69.6795463	18.9966491	2
2019-09-20T17:45:51	69.6795463	18.9966490	2
2019-09-20T17:45:52	69.6795463	18.9966490	2
2019-09-20T17:45:53	69.6795463	18.9966489	2
2019-09-20T17:45:54	69.6795463	18.9966489	2
2019-09-20T17:45:55	69.6795463	18.9966489	2
2019-09-20T17:45:56	69.6795463	18.9966488	2
2019-09-20T17:45:57	69.6795463	18.9966488	2
2019-09-20T17:45:58	69.6795463	18.9966488	2
2019-09-20T17:45:59	69.6795463	18.9966487	2
2019-09-20T17:46:00	69.6795463	18.9966487	2
2019-09-20T17:46:01	69.6795463	18.9966487	2
2019-09-20T17:46:02	69.6795464	18.9966486	2
2019-09-20T17:46:03	69.6795464	18.9966486	2
2019-09-20T17:46:04	69.6795464	18.9966486	2
2019-09-20T17:46:05	69.6795464	18.9966486	2
2019-09-20T17:46:06	69.6795464	18.9966484	2
2019-09-20T17:46:07	69.6795464	18.9966484	2
2019-09-20T17:46:08	69.6795464	18.9966484	2
2019-09-20T17:46:09	69.6795464	18.9966484	2
2019-09-20T17:46:10	69.6795464	18.9966484	2
2019-09-20T17:46:11	69.6795464	18.9966483	2
2019-09-20T17:46:12	69.6795464	18.9966483	2
2019-09-20T17:46:13	69.6795464	18.9966483	2
2019-09-20T17:46:14	69.6795464	18.9966483	2
2019-09-20T17:46:15	69.6795464	18.9966483	2
2019-09-20T17:46:16	69.6795464	18.9966483	2
2019-09-20T17:46:17	69.6795464	18.9966482	2
2019-09-20T17:46:18	69.6795464	18.9966482	2
2019-09-20T17:46:19	69.6795464	18.9966482	2
2019-09-20T17:46:20	69.6795464	18.9966482	2
2019-09-20T17:46:21	69.6795464	18.9966482	2
2019-09-20T17:46:22	69.6795464	18.9966482	2
2019-09-20T17:46:23	69.6795465	18.9966481	2
2019-09-20T17:46:24	69.6795465	18.9966481	2
2019-09-20T17:46:25	69.6795465	18.9966481	2
2019-09-20T17:46:26	69.6795465	18.9966480	2
2019-09-20T17:46:27	69.6795465	18.9966480	2
2019-09-20T17:46:28	69.6795465	18.9966480	2
2019-09-20T17:46:29	69.6795465	18.9966480	2
2019-09-20T17:46:30	69.6795465	18.9966480	2
2019-09-20T17:46:31	69.6795465	18.9966480	2
2019-09-20T17:46:32	69.6795465	18.9966480	2
2019-09-20T17:46:33	69.6795465	18.9966480	2
2019-09-20T17:46:34	69.6795465	18.9966479	2
2019-09-20T17:46:35	69.6795465	18.9966479	2
2019-09-20T17:46:36	69.6795465	18.9966479	2
2019-09-20T17:46:37	69.6795465	18.9966479	2
2019-09-20T17:46:38	69.6795465	18.9966479	2
